Date (GMT+2),Solar,"Solar forecast (Day-Ahead, D-1 18:00)"
,Power (MW),Power (MW)
2024-10-11T11:45+02:00,23702.9,23250.4
2024-10-11T12:00+02:00,25016.6,23943.3
2024-10-11T12:15+02:00,24614,24437.8
2024-10-11T12:30+02:00,24847.4,24731
2024-10-11T12:45+02:00,24685.5,24882.7
2024-10-11T13:00+02:00,24611.6,24946.9
2024-10-11T13:15+02:00,24353.1,24936.6
2024-10-11T13:30+02:00,24116.9,24847.5
2024-10-11T13:45+02:00,23902.8,24548.2
2024-10-11T14:00+02:00,23317.8,24129.2
2024-10-11T14:15+02:00,22938.8,23572.5
2024-10-11T14:30+02:00,22444.3,22814.8
2024-10-11T14:45+02:00,21661.3,21808.7
2024-10-11T15:00+02:00,20641.5,20652.8
2024-10-11T15:15+02:00,19579.8,19376.7
2024-10-11T15:30+02:00,18042.9,17975.1
2024-10-11T15:45+02:00,16629.7,16490.7
2024-10-11T16:00+02:00,15186.7,14933.4
2024-10-11T16:15+02:00,13609.6,13207.2
2024-10-11T16:30+02:00,11767,11334.8
2024-10-11T16:45+02:00,9833.5,9414.8
2024-10-11T17:00+02:00,7923.4,7520.1
2024-10-11T17:15+02:00,5990.5,5599.9
2024-10-11T17:30+02:00,4163.4,3750.5
2024-10-11T17:45+02:00,2555.8,2181.1
2024-10-11T18:00+02:00,1216,1058.7
2024-10-11T18:15+02:00,384.8,412.5
2024-10-11T18:30+02:00,68.2,134
2024-10-11T18:45+02:00,3.6,34.8
2024-10-11T19:00+02:00,0.1,0
2024-10-11T19:15+02:00,0,0
2024-10-11T19:30+02:00,0,0
2024-10-11T19:45+02:00,0,0
2024-10-11T20:00+02:00,0,0
2024-10-11T20:15+02:00,0,0
2024-10-11T20:30+02:00,0,0
2024-10-11T20:45+02:00,0,0
2024-10-11T21:00+02:00,0,0
2024-10-11T21:15+02:00,0,0
2024-10-11T21:30+02:00,0,0
2024-10-11T21:45+02:00,0,0
2024-10-11T22:00+02:00,0,0
2024-10-11T22:15+02:00,0,0
2024-10-11T22:30+02:00,0,0
2024-10-11T22:45+02:00,0,0
2024-10-11T23:00+02:00,0,0
2024-10-11T23:15+02:00,0,0
2024-10-11T23:30+02:00,0,0
2024-10-11T23:45+02:00,0,0
2024-10-12T00:00+02:00,0,0
2024-10-12T00:15+02:00,0,0
2024-10-12T00:30+02:00,0,0
2024-10-12T00:45+02:00,0,0
2024-10-12T01:00+02:00,0,0
2024-10-12T01:15+02:00,0,0
2024-10-12T01:30+02:00,0,0
2024-10-12T01:45+02:00,0,0
2024-10-12T02:00+02:00,0,0
2024-10-12T02:15+02:00,0,0
2024-10-12T02:30+02:00,0,0
2024-10-12T02:45+02:00,0,0
2024-10-12T03:00+02:00,0,0
2024-10-12T03:15+02:00,0,0
2024-10-12T03:30+02:00,0,0
2024-10-12T03:45+02:00,0,0
2024-10-12T04:00+02:00,0,0
2024-10-12T04:15+02:00,0,0
2024-10-12T04:30+02:00,0,0
2024-10-12T04:45+02:00,0,0
2024-10-12T05:00+02:00,0,0
2024-10-12T05:15+02:00,0,0
2024-10-12T05:30+02:00,0,0
2024-10-12T05:45+02:00,0,0
2024-10-12T06:00+02:00,0,0
2024-10-12T06:15+02:00,0,0
2024-10-12T06:30+02:00,0,0
2024-10-12T06:45+02:00,0,0
2024-10-12T07:00+02:00,0.9,14.6
2024-10-12T07:15+02:00,13,29.6
2024-10-12T07:30+02:00,170,206.9
2024-10-12T07:45+02:00,852.6,781.6
2024-10-12T08:00+02:00,2295.6,2135.6
2024-10-12T08:15+02:00,4029.1,4156.3
2024-10-12T08:30+02:00,5929.1,6436.4
2024-10-12T08:45+02:00,7942.8,8843
2024-10-12T09:00+02:00,10056,11327.6
2024-10-12T09:15+02:00,12230,13900.3
2024-10-12T09:30+02:00,14341.9,16399.4
2024-10-12T09:45+02:00,16326.7,18680.1
2024-10-12T10:00+02:00,18314.3,20678.6
2024-10-12T10:15+02:00,20261.2,22394.8
2024-10-12T10:30+02:00,21823.1,23878.3
2024-10-12T10:45+02:00,23151,25185.9
2024-10-12T11:00+02:00,24207.3,26316.6
2024-10-12T11:15+02:00,25296.8,27178.2
2024-10-12T11:30+02:00,26262.5,27810.3
2024-10-12T11:45+02:00,26643.8,28212.7
2024-10-12T12:00+02:00,27008.3,28358.8
2024-10-12T12:15+02:00,26862.6,28312.8
2024-10-12T12:30+02:00,27004.2,28078.5
2024-10-12T12:45+02:00,26627.2,27604.4
2024-10-12T13:00+02:00,26213.8,26913.2
2024-10-12T13:15+02:00,25408.1,26036.5
2024-10-12T13:30+02:00,24275.1,24994.7
2024-10-12T13:45+02:00,23150.8,23804.8
2024-10-12T14:00+02:00,21742.3,22538
2024-10-12T14:15+02:00,20111.8,21211
2024-10-12T14:30+02:00,18590,19742
2024-10-12T14:45+02:00,16952.7,18121.8
2024-10-12T15:00+02:00,15323.2,16394.3
2024-10-12T15:15+02:00,13708.6,14602.2
2024-10-12T15:30+02:00,12263.7,12818.3
2024-10-12T15:45+02:00,10878.2,11080
2024-10-12T16:00+02:00,9618.6,9474.5
2024-10-12T16:15+02:00,8389.1,7980
2024-10-12T16:30+02:00,7049.6,6591
2024-10-12T16:45+02:00,5592.3,5300.9
2024-10-12T17:00+02:00,4249.4,4081.5
2024-10-12T17:15+02:00,3022.1,2927.3
2024-10-12T17:30+02:00,1941.7,1886.2
2024-10-12T17:45+02:00,1074,1049.7
2024-10-12T18:00+02:00,441.7,470.3
2024-10-12T18:15+02:00,108.2,153.7
2024-10-12T18:30+02:00,21,34.5
2024-10-12T18:45+02:00,1.5,3.1
2024-10-12T19:00+02:00,0.1,0
2024-10-12T19:15+02:00,0,0
2024-10-12T19:30+02:00,0,0
2024-10-12T19:45+02:00,0,0
2024-10-12T20:00+02:00,0,0
2024-10-12T20:15+02:00,0,0
2024-10-12T20:30+02:00,0,0
2024-10-12T20:45+02:00,0,0
2024-10-12T21:00+02:00,0,0
2024-10-12T21:15+02:00,0,0
2024-10-12T21:30+02:00,0,0
2024-10-12T21:45+02:00,0,0
2024-10-12T22:00+02:00,0,0
2024-10-12T22:15+02:00,0,0
2024-10-12T22:30+02:00,0,0
2024-10-12T22:45+02:00,0,0
2024-10-12T23:00+02:00,0,0
2024-10-12T23:15+02:00,0,0
2024-10-12T23:30+02:00,0,0
2024-10-12T23:45+02:00,0,0
2024-10-13T00:00+02:00,0,0
2024-10-13T00:15+02:00,0,0
2024-10-13T00:30+02:00,0,0
2024-10-13T00:45+02:00,0,0
2024-10-13T01:00+02:00,0,0
2024-10-13T01:15+02:00,0,0
2024-10-13T01:30+02:00,0,0
2024-10-13T01:45+02:00,0,0
2024-10-13T02:00+02:00,0,0
2024-10-13T02:15+02:00,0,0
2024-10-13T02:30+02:00,0,0
2024-10-13T02:45+02:00,0,0
2024-10-13T03:00+02:00,0,0
2024-10-13T03:15+02:00,0,0
2024-10-13T03:30+02:00,0,0
2024-10-13T03:45+02:00,0,0
2024-10-13T04:00+02:00,0,0
2024-10-13T04:15+02:00,0,0
2024-10-13T04:30+02:00,0,0
2024-10-13T04:45+02:00,0,0
2024-10-13T05:00+02:00,0,0
2024-10-13T05:15+02:00,0,0
2024-10-13T05:30+02:00,0,0
2024-10-13T05:45+02:00,0,0
2024-10-13T06:00+02:00,0,0
2024-10-13T06:15+02:00,0,0
2024-10-13T06:30+02:00,0,0
2024-10-13T06:45+02:00,0,0
2024-10-13T07:00+02:00,0,0
2024-10-13T07:15+02:00,3.7,0
2024-10-13T07:30+02:00,99.1,50.3
2024-10-13T07:45+02:00,286.3,245
2024-10-13T08:00+02:00,845,801.6
2024-10-13T08:15+02:00,1609.1,1707.1
2024-10-13T08:30+02:00,2510.3,2876.8
2024-10-13T08:45+02:00,3518.1,4200.1
2024-10-13T09:00+02:00,4616.2,5604.1
2024-10-13T09:15+02:00,5941.6,7094.8
2024-10-13T09:30+02:00,7342,8602.3
2024-10-13T09:45+02:00,8825.4,10128.8
2024-10-13T10:00+02:00,10525.3,11626.5
2024-10-13T10:15+02:00,12242.5,13043.4
2024-10-13T10:30+02:00,13797.4,14335.8
2024-10-13T10:45+02:00,14839.8,15477.9
2024-10-13T11:00+02:00,15774,16510.1
2024-10-13T11:15+02:00,16643.7,17450.3
2024-10-13T11:30+02:00,17696.4,18300
2024-10-13T11:45+02:00,18161.5,19049.4
2024-10-13T12:00+02:00,18448.1,19750.4
2024-10-13T12:15+02:00,19018.4,20370
2024-10-13T12:30+02:00,19300.3,20765.5
2024-10-13T12:45+02:00,19435.3,20949.7
2024-10-13T13:00+02:00,19566.3,21073.6
2024-10-13T13:15+02:00,19686.7,21149
2024-10-13T13:30+02:00,19791.8,21033.9
2024-10-13T13:45+02:00,19644.4,20699.9
2024-10-13T14:00+02:00,19315.3,20258.1
2024-10-13T14:15+02:00,18737,19712.1
2024-10-13T14:30+02:00,18052.1,19002
2024-10-13T14:45+02:00,17105.4,18111.3
2024-10-13T15:00+02:00,16253.6,17109.8
2024-10-13T15:15+02:00,15300.1,15988.8
2024-10-13T15:30+02:00,14079.3,14750
2024-10-13T15:45+02:00,13049.7,13399.5
2024-10-13T16:00+02:00,11740.2,12013.6
2024-10-13T16:15+02:00,10325.3,10549.2
2024-10-13T16:30+02:00,8763.1,9010.6
2024-10-13T16:45+02:00,7101.9,7434.2
2024-10-13T17:00+02:00,5496.5,5869.6
2024-10-13T17:15+02:00,4005.4,4285
2024-10-13T17:30+02:00,2719.2,2801.7
2024-10-13T17:45+02:00,1590.3,1556.5
2024-10-13T18:00+02:00,664.5,683.4
2024-10-13T18:15+02:00,177.4,220
2024-10-13T18:30+02:00,20.9,45
2024-10-13T18:45+02:00,1,6.6
2024-10-13T19:00+02:00,0.1,0
2024-10-13T19:15+02:00,0,0
2024-10-13T19:30+02:00,0,0
2024-10-13T19:45+02:00,0,0
2024-10-13T20:00+02:00,0,0
2024-10-13T20:15+02:00,0,0
2024-10-13T20:30+02:00,0,0
2024-10-13T20:45+02:00,0,0
2024-10-13T21:00+02:00,0,0
2024-10-13T21:15+02:00,0,0
2024-10-13T21:30+02:00,0,0
2024-10-13T21:45+02:00,0,0
2024-10-13T22:00+02:00,0,0
2024-10-13T22:15+02:00,0,0
2024-10-13T22:30+02:00,0,0
2024-10-13T22:45+02:00,0,0
2024-10-13T23:00+02:00,0,0
2024-10-13T23:15+02:00,0,0
2024-10-13T23:30+02:00,0,0
2024-10-13T23:45+02:00,0,0
2024-10-14T00:00+02:00,0,0
2024-10-14T00:15+02:00,0,0
2024-10-14T00:30+02:00,0,0
2024-10-14T00:45+02:00,0,0
2024-10-14T01:00+02:00,0,0
2024-10-14T01:15+02:00,0,0
2024-10-14T01:30+02:00,0,0
2024-10-14T01:45+02:00,0,0
2024-10-14T02:00+02:00,0,0
2024-10-14T02:15+02:00,0,0
2024-10-14T02:30+02:00,0,0
2024-10-14T02:45+02:00,0,0
2024-10-14T03:00+02:00,0,0
2024-10-14T03:15+02:00,0,0
2024-10-14T03:30+02:00,0,0
2024-10-14T03:45+02:00,0,0
2024-10-14T04:00+02:00,0,0
2024-10-14T04:15+02:00,0,0
2024-10-14T04:30+02:00,0,0
2024-10-14T04:45+02:00,0,0
2024-10-14T05:00+02:00,0,0
2024-10-14T05:15+02:00,0,0
2024-10-14T05:30+02:00,0,0
2024-10-14T05:45+02:00,0,0
2024-10-14T06:00+02:00,0,0
2024-10-14T06:15+02:00,0,0
2024-10-14T06:30+02:00,0,0
2024-10-14T06:45+02:00,0,0
2024-10-14T07:00+02:00,0,1.8
2024-10-14T07:15+02:00,11.7,3
2024-10-14T07:30+02:00,111.3,73.5
2024-10-14T07:45+02:00,529.5,356.3
2024-10-14T08:00+02:00,1219.4,1018.4
2024-10-14T08:15+02:00,2213.3,2021.4
2024-10-14T08:30+02:00,3364,3251.5
2024-10-14T08:45+02:00,4577.2,4593.3
2024-10-14T09:00+02:00,5890.4,5952.3
2024-10-14T09:15+02:00,7306.2,7326.5
2024-10-14T09:30+02:00,8550,8645.4
2024-10-14T09:45+02:00,9818.1,9871.6
2024-10-14T10:00+02:00,11089.4,11062.9
2024-10-14T10:15+02:00,12242.5,12243.2
2024-10-14T10:30+02:00,13171,13323.1
2024-10-14T10:45+02:00,14003.4,14266.8
2024-10-14T11:00+02:00,14727.7,15119.8
2024-10-14T11:15+02:00,15195.4,15896.6
2024-10-14T11:30+02:00,15480.4,16493.4
2024-10-14T11:45+02:00,15573,16906.7
2024-10-14T12:00+02:00,15635.6,17250.8
2024-10-14T12:15+02:00,15522.9,17523.5
2024-10-14T12:30+02:00,15422.9,17606.2
2024-10-14T12:45+02:00,15250.2,17574.9
2024-10-14T13:00+02:00,15039.9,17495.7
2024-10-14T13:15+02:00,14655.7,17333.4
2024-10-14T13:30+02:00,14251.2,17013.2
2024-10-14T13:45+02:00,13826.2,16564.9
2024-10-14T14:00+02:00,13553.3,16083
2024-10-14T14:15+02:00,13230.9,15551
2024-10-14T14:30+02:00,12460.5,14830.7
2024-10-14T14:45+02:00,11519.2,13944.7
2024-10-14T15:00+02:00,10791.3,12989.3
2024-10-14T15:15+02:00,10148.3,11948.1
2024-10-14T15:30+02:00,9087.7,10780
2024-10-14T15:45+02:00,8028.5,9542.5
2024-10-14T16:00+02:00,7059.8,8333.5
2024-10-14T16:15+02:00,6064.2,7125
2024-10-14T16:30+02:00,5217.3,5916.8
2024-10-14T16:45+02:00,4352.9,4737.1
2024-10-14T17:00+02:00,3529.6,3626.1
2024-10-14T17:15+02:00,2658.9,2595.9
2024-10-14T17:30+02:00,1785,1689.8
2024-10-14T17:45+02:00,1041.1,948.1
2024-10-14T18:00+02:00,457.5,417.7
2024-10-14T18:15+02:00,123.6,130.2
2024-10-14T18:30+02:00,12.5,27.3
2024-10-14T18:45+02:00,0.6,4.2
2024-10-14T19:00+02:00,0,0
2024-10-14T19:15+02:00,0,0
2024-10-14T19:30+02:00,0,0
2024-10-14T19:45+02:00,0,0
2024-10-14T20:00+02:00,0,0
2024-10-14T20:15+02:00,0,0
2024-10-14T20:30+02:00,0,0
2024-10-14T20:45+02:00,0,0
2024-10-14T21:00+02:00,0,0
2024-10-14T21:15+02:00,0,0
2024-10-14T21:30+02:00,0,0
2024-10-14T21:45+02:00,0,0
2024-10-14T22:00+02:00,0,0
2024-10-14T22:15+02:00,0,0
2024-10-14T22:30+02:00,0,0
2024-10-14T22:45+02:00,0,0
2024-10-14T23:00+02:00,0,0
2024-10-14T23:15+02:00,0,0
2024-10-14T23:30+02:00,0,0
2024-10-14T23:45+02:00,0,0
2024-10-15T00:00+02:00,0,0
2024-10-15T00:15+02:00,0,0
2024-10-15T00:30+02:00,0,0
2024-10-15T00:45+02:00,0,0
2024-10-15T01:00+02:00,0,0
2024-10-15T01:15+02:00,0,0
2024-10-15T01:30+02:00,0,0
2024-10-15T01:45+02:00,0,0
2024-10-15T02:00+02:00,0,0
2024-10-15T02:15+02:00,0,0
2024-10-15T02:30+02:00,0,0
2024-10-15T02:45+02:00,0,0
2024-10-15T03:00+02:00,0,0
2024-10-15T03:15+02:00,0,0
2024-10-15T03:30+02:00,0,0
2024-10-15T03:45+02:00,0,0
2024-10-15T04:00+02:00,0,0
2024-10-15T04:15+02:00,0,0
2024-10-15T04:30+02:00,0,0
2024-10-15T04:45+02:00,0,0
2024-10-15T05:00+02:00,0,0
2024-10-15T05:15+02:00,0,0
2024-10-15T05:30+02:00,0,0
2024-10-15T05:45+02:00,0,0
2024-10-15T06:00+02:00,0,0
2024-10-15T06:15+02:00,0,0
2024-10-15T06:30+02:00,0,0
2024-10-15T06:45+02:00,0,0
2024-10-15T07:00+02:00,0,0
2024-10-15T07:15+02:00,9.9,0
2024-10-15T07:30+02:00,85.5,43.4
2024-10-15T07:45+02:00,339.2,264.2
2024-10-15T08:00+02:00,956.8,916
2024-10-15T08:15+02:00,2060.5,1993.5
2024-10-15T08:30+02:00,3393.6,3359.8
2024-10-15T08:45+02:00,4866.2,4917.4
2024-10-15T09:00+02:00,6664.6,6600.9
2024-10-15T09:15+02:00,8696,8357.4
2024-10-15T09:30+02:00,10615.7,10196.1
2024-10-15T09:45+02:00,12214.2,12018.2
2024-10-15T10:00+02:00,13734.9,13879.8
2024-10-15T10:15+02:00,15408.1,15748.3
2024-10-15T10:30+02:00,16956.5,17558.5
2024-10-15T10:45+02:00,18331.1,19180.6
2024-10-15T11:00+02:00,19543.3,20635
2024-10-15T11:15+02:00,20610.2,21926.9
2024-10-15T11:30+02:00,21423,22969.4
2024-10-15T11:45+02:00,22098.5,23739.6
2024-10-15T12:00+02:00,22565.6,24307.1
2024-10-15T12:15+02:00,22707.1,24716
2024-10-15T12:30+02:00,22698.7,24985.1
2024-10-15T12:45+02:00,22667.8,25116.7
2024-10-15T13:00+02:00,22496.5,25103
2024-10-15T13:15+02:00,22277.7,24930.4
2024-10-15T13:30+02:00,21932.8,24569.8
2024-10-15T13:45+02:00,21440,24028.8
2024-10-15T14:00+02:00,20748.6,23373.8
2024-10-15T14:15+02:00,19936.9,22606.6
2024-10-15T14:30+02:00,19052.1,21708.1
2024-10-15T14:45+02:00,18089.5,20669.5
2024-10-15T15:00+02:00,16988.9,19501.5
2024-10-15T15:15+02:00,15793.4,18188.4
2024-10-15T15:30+02:00,14363.6,16719.4
2024-10-15T15:45+02:00,12964.5,15124.6
2024-10-15T16:00+02:00,11421.6,13440.5
2024-10-15T16:15+02:00,9793.2,11644.2
2024-10-15T16:30+02:00,8071.9,9767.7
2024-10-15T16:45+02:00,6347.9,7891.9
2024-10-15T17:00+02:00,4720.8,6079.8
2024-10-15T17:15+02:00,3231.1,4327
2024-10-15T17:30+02:00,1936.8,2731.6
2024-10-15T17:45+02:00,946.9,1437
2024-10-15T18:00+02:00,313.5,564.2
2024-10-15T18:15+02:00,54.3,152.1
2024-10-15T18:30+02:00,4.3,27.4
2024-10-15T18:45+02:00,0.5,3.2
2024-10-15T19:00+02:00,0,0
2024-10-15T19:15+02:00,0,0
2024-10-15T19:30+02:00,0,0
2024-10-15T19:45+02:00,0,0
2024-10-15T20:00+02:00,0,0
2024-10-15T20:15+02:00,0,0
2024-10-15T20:30+02:00,0,0
2024-10-15T20:45+02:00,0,0
2024-10-15T21:00+02:00,0,0
2024-10-15T21:15+02:00,0,0
2024-10-15T21:30+02:00,0,0
2024-10-15T21:45+02:00,0,0
2024-10-15T22:00+02:00,0,0
2024-10-15T22:15+02:00,0,0
2024-10-15T22:30+02:00,0,0
2024-10-15T22:45+02:00,0,0
2024-10-15T23:00+02:00,0,0
2024-10-15T23:15+02:00,0,0
2024-10-15T23:30+02:00,0,0
2024-10-15T23:45+02:00,0,0
2024-10-16T00:00+02:00,0,0
2024-10-16T00:15+02:00,0,0
2024-10-16T00:30+02:00,0,0
2024-10-16T00:45+02:00,0,0
2024-10-16T01:00+02:00,0,0
2024-10-16T01:15+02:00,0,0
2024-10-16T01:30+02:00,0,0
2024-10-16T01:45+02:00,0,0
2024-10-16T02:00+02:00,0,0
2024-10-16T02:15+02:00,0,0
2024-10-16T02:30+02:00,0,0
2024-10-16T02:45+02:00,0,0
2024-10-16T03:00+02:00,0,0
2024-10-16T03:15+02:00,0,0
2024-10-16T03:30+02:00,0,0
2024-10-16T03:45+02:00,0,0
2024-10-16T04:00+02:00,0,0
2024-10-16T04:15+02:00,0,0
2024-10-16T04:30+02:00,0,0
2024-10-16T04:45+02:00,0,0
2024-10-16T05:00+02:00,0,0
2024-10-16T05:15+02:00,0,0
2024-10-16T05:30+02:00,0,0
2024-10-16T05:45+02:00,0,0
2024-10-16T06:00+02:00,0,0
2024-10-16T06:15+02:00,0,0
2024-10-16T06:30+02:00,0,0
2024-10-16T06:45+02:00,0,0
2024-10-16T07:00+02:00,0,0
2024-10-16T07:15+02:00,13.2,0
2024-10-16T07:30+02:00,106.8,67.3
2024-10-16T07:45+02:00,490,400.1
2024-10-16T08:00+02:00,1542.3,1323.1
2024-10-16T08:15+02:00,2992.7,2859.4
2024-10-16T08:30+02:00,4581.9,4731.1
2024-10-16T08:45+02:00,6351.2,6782.2
2024-10-16T09:00+02:00,8380.1,8923.2
2024-10-16T09:15+02:00,10632.9,11167.8
2024-10-16T09:30+02:00,12894.7,13458.1
2024-10-16T09:45+02:00,15105.9,15725.2
2024-10-16T10:00+02:00,17179.6,17918.8
2024-10-16T10:15+02:00,19152.8,20026.5
2024-10-16T10:30+02:00,20928.4,21971.6
2024-10-16T10:45+02:00,22644.5,23729.9
2024-10-16T11:00+02:00,24030.1,25287.9
2024-10-16T11:15+02:00,25221.8,26651.2
2024-10-16T11:30+02:00,26473.6,27781.3
2024-10-16T11:45+02:00,27287.2,28684.3
2024-10-16T12:00+02:00,27851.6,29412
2024-10-16T12:15+02:00,28126.4,29953.5
2024-10-16T12:30+02:00,28296.4,30263
2024-10-16T12:45+02:00,28059.7,30341
2024-10-16T13:00+02:00,27698.5,30266.9
2024-10-16T13:15+02:00,27221.7,30006.4
2024-10-16T13:30+02:00,26603.2,29538.1
2024-10-16T13:45+02:00,25968.2,28870
2024-10-16T14:00+02:00,25185.9,28066.5
2024-10-16T14:15+02:00,24041.6,27135.1
2024-10-16T14:30+02:00,22835.6,26018
2024-10-16T14:45+02:00,21466.3,24692.6
2024-10-16T15:00+02:00,19953.7,23156.8
2024-10-16T15:15+02:00,18340.4,21389.1
2024-10-16T15:30+02:00,16627.6,19432.5
2024-10-16T15:45+02:00,14773.5,17360.1
2024-10-16T16:00+02:00,12769.8,15234.2
2024-10-16T16:15+02:00,10885.4,13030.8
2024-10-16T16:30+02:00,8886.7,10800.1
2024-10-16T16:45+02:00,6886.2,8625.3
2024-10-16T17:00+02:00,5130.9,6557
2024-10-16T17:15+02:00,3550,4605.4
2024-10-16T17:30+02:00,2200.9,2851.7
2024-10-16T17:45+02:00,1132.4,1423
2024-10-16T18:00+02:00,454.6,514.7
2024-10-16T18:15+02:00,113.8,126
2024-10-16T18:30+02:00,16.9,24.6
2024-10-16T18:45+02:00,0.6,3.1
2024-10-16T19:00+02:00,0,0
2024-10-16T19:15+02:00,0,0
2024-10-16T19:30+02:00,0,0
2024-10-16T19:45+02:00,0,0
2024-10-16T20:00+02:00,0,0
2024-10-16T20:15+02:00,0,0
2024-10-16T20:30+02:00,0,0
2024-10-16T20:45+02:00,0,0
2024-10-16T21:00+02:00,0,0
2024-10-16T21:15+02:00,0,0
2024-10-16T21:30+02:00,0,0
2024-10-16T21:45+02:00,0,0
2024-10-16T22:00+02:00,0,0
2024-10-16T22:15+02:00,0,0
2024-10-16T22:30+02:00,0,0
2024-10-16T22:45+02:00,0,0
2024-10-16T23:00+02:00,0,0
2024-10-16T23:15+02:00,0,0
2024-10-16T23:30+02:00,0,0
2024-10-16T23:45+02:00,0,0
2024-10-17T00:00+02:00,0,0
2024-10-17T00:15+02:00,0,0
2024-10-17T00:30+02:00,0,0
2024-10-17T00:45+02:00,0,0
2024-10-17T01:00+02:00,0,0
2024-10-17T01:15+02:00,0,0
2024-10-17T01:30+02:00,0,0
2024-10-17T01:45+02:00,0,0
2024-10-17T02:00+02:00,0,0
2024-10-17T02:15+02:00,0,0
2024-10-17T02:30+02:00,0,0
2024-10-17T02:45+02:00,0,0
2024-10-17T03:00+02:00,0,0
2024-10-17T03:15+02:00,0,0
2024-10-17T03:30+02:00,0,0
2024-10-17T03:45+02:00,0,0
2024-10-17T04:00+02:00,0,0
2024-10-17T04:15+02:00,0,0
2024-10-17T04:30+02:00,0,0
2024-10-17T04:45+02:00,0,0
2024-10-17T05:00+02:00,0,0
2024-10-17T05:15+02:00,0,0
2024-10-17T05:30+02:00,0,0
2024-10-17T05:45+02:00,0,0
2024-10-17T06:00+02:00,0,0
2024-10-17T06:15+02:00,0,0
2024-10-17T06:30+02:00,0,0
2024-10-17T06:45+02:00,0,0
2024-10-17T07:00+02:00,0,0
2024-10-17T07:15+02:00,5.9,0
2024-10-17T07:30+02:00,86.2,51.8
2024-10-17T07:45+02:00,406.7,309.4
2024-10-17T08:00+02:00,1369,1054.5
2024-10-17T08:15+02:00,2747.2,2323
2024-10-17T08:30+02:00,4413.2,3913.7
2024-10-17T08:45+02:00,6151.6,5661.9
2024-10-17T09:00+02:00,8021.4,7487.4
2024-10-17T09:15+02:00,10007,9400
2024-10-17T09:30+02:00,11920.6,11306.3
2024-10-17T09:45+02:00,13816.7,13219.5
2024-10-17T10:00+02:00,15701.2,15012.6
2024-10-17T10:15+02:00,17513.6,16750.9
2024-10-17T10:30+02:00,19308.9,18395.6
2024-10-17T10:45+02:00,20732,19893.2
2024-10-17T11:00+02:00,22160.5,21217.7
2024-10-17T11:15+02:00,23440.1,22379.9
2024-10-17T11:30+02:00,24290.8,23328
2024-10-17T11:45+02:00,25175,24068.4
2024-10-17T12:00+02:00,25888.4,24671.9
2024-10-17T12:15+02:00,26336.3,25091.8
2024-10-17T12:30+02:00,26364,25327.6
2024-10-17T12:45+02:00,26267.6,25402.4
2024-10-17T13:00+02:00,25925.4,25331.5
2024-10-17T13:15+02:00,25449.7,25081.9
2024-10-17T13:30+02:00,24833.3,24654.8
2024-10-17T13:45+02:00,23935.2,24071.3
2024-10-17T14:00+02:00,23046.5,23384.4
2024-10-17T14:15+02:00,21961.1,22594.5
2024-10-17T14:30+02:00,20780.9,21637.4
2024-10-17T14:45+02:00,19474.5,20489.8
2024-10-17T15:00+02:00,18074.4,19139.8
2024-10-17T15:15+02:00,16600,17613.9
2024-10-17T15:30+02:00,15059.1,15958.8
2024-10-17T15:45+02:00,13368.3,14276.4
2024-10-17T16:00+02:00,11687.7,12502.8
2024-10-17T16:15+02:00,9948.1,10718.2
2024-10-17T16:30+02:00,8191.8,8899.4
2024-10-17T16:45+02:00,6504.9,7072.6
2024-10-17T17:00+02:00,4863.6,5339.6
2024-10-17T17:15+02:00,3310.5,3711.2
2024-10-17T17:30+02:00,2030.9,2249.4
2024-10-17T17:45+02:00,991.5,1094.7
2024-10-17T18:00+02:00,327.3,366.3
2024-10-17T18:15+02:00,48.9,79.2
2024-10-17T18:30+02:00,2.9,10.2
2024-10-17T18:45+02:00,0.3,0
2024-10-17T19:00+02:00,0,0
2024-10-17T19:15+02:00,0,0
2024-10-17T19:30+02:00,0,0
2024-10-17T19:45+02:00,0,0
2024-10-17T20:00+02:00,0,0
2024-10-17T20:15+02:00,0,0
2024-10-17T20:30+02:00,0,0
2024-10-17T20:45+02:00,0,0
2024-10-17T21:00+02:00,0,0
2024-10-17T21:15+02:00,0,0
2024-10-17T21:30+02:00,0,0
2024-10-17T21:45+02:00,0,0
2024-10-17T22:00+02:00,0,0
2024-10-17T22:15+02:00,0,0
2024-10-17T22:30+02:00,0,0
2024-10-17T22:45+02:00,0,0
2024-10-17T23:00+02:00,0,0
2024-10-17T23:15+02:00,0,0
2024-10-17T23:30+02:00,0,0
2024-10-17T23:45+02:00,0,0
2024-10-18T00:00+02:00,0,0
2024-10-18T00:15+02:00,0,0
2024-10-18T00:30+02:00,0,0
2024-10-18T00:45+02:00,0,0
2024-10-18T01:00+02:00,0,0
2024-10-18T01:15+02:00,0,0
2024-10-18T01:30+02:00,0,0
2024-10-18T01:45+02:00,0,0
2024-10-18T02:00+02:00,0,0
2024-10-18T02:15+02:00,0,0
2024-10-18T02:30+02:00,0,0
2024-10-18T02:45+02:00,0,0
2024-10-18T03:00+02:00,0,0
2024-10-18T03:15+02:00,0,0
2024-10-18T03:30+02:00,0,0
2024-10-18T03:45+02:00,0,0
2024-10-18T04:00+02:00,0,0
2024-10-18T04:15+02:00,0,0
2024-10-18T04:30+02:00,0,0
2024-10-18T04:45+02:00,0,0
2024-10-18T05:00+02:00,0,0
2024-10-18T05:15+02:00,0,0
2024-10-18T05:30+02:00,0,0
